,Unnamed: 0,City,CongregantUsers,Country,County,DaysOwned,LikesProduct,Deactivated,Denomination,DenominationalGroup,ID,OrganizationClass,PostalCode,Product,Purchased,StaffUsers,State,Status,StatusReason,TWA,Timeline,Unnamed: 0.1.1,UsingAccounting,UsingBackGroundChecks,UsingCheckin,UsingMinistrySmart,UsingMissionInsite,UsingMobileCheckin,UsingOnlineGiving,UsingOpenInvitationModel,UsingPathways,UsingRefreshWebsites,StateCleaned
105,105,Meridian,CU < 50,US,Lauderdale,490,True,False,Christian Ch. Disc. of Christ,Other,ACVMZA1000OM,Church,39301-4022,Realm Connect,2021-01-29,3.0,MS,Active,,585.0,365 <= days < 650,105,False,False,False,True,False,False,False,False,False,False,MS
106,106,Biloxi,200 <= CU,US,Harrison,907,True,False,Pentecostal - UPCI,Pentecostal,ACVMZA1000ON,Church,39532-2009,Realm Connect,2019-12-09,27.0,MS,Active,,1100.0,820 <= days < 1200,106,True,True,False,False,False,False,True,False,True,False,MS
107,107,Pascagoula,CU < 50,US,Jackson,1173,True,False,Methodist - UMC,Methodist,ACVMZA1000OY,Church,39568-0371,Realm Connect,2019-03-18,14.0,MS,Active,,1200.0,820 <= days < 1200,107,True,False,False,False,True,False,True,False,False,False,MS
108,108,Jackson,N,US,Hinds,952,False,True,Baptist,Baptist,ACVMZA1000PE,Church,39202-2938,Realm Connect,2019-10-25,,MS,Not Using,Closed Doors/Merged,,820 <= days < 1200,108,False,False,False,False,False,False,False,False,False,False,MS
109,109,Prentiss,N,US,,407,True,False,Baptist - SBC,Baptist,ACVMZA1000PW,Church,39474,Realm Inform,2021-04-22,,MS,Active,,1075.0,365 <= days < 650,109,False,False,False,False,False,False,False,False,False,False,MS
110,110,Spanish Fort,CU < 50,US,Baldwin,1683,True,False,Presbyterian,Presbyterian,ACVMZA1000QB,Church,36527-5060,Realm Inform,2017-10-24,13.0,AL,Active,,500.0,> 1200 days,110,False,False,False,False,False,False,False,False,False,False,AL
111,111,Hattiesburg,50 <= CU < 200,US,Forrest,693,True,False,Episcopal,Episcopal and Anglican,ACVMZA1000QS,Church,39401-3833,Realm Connect,2020-07-10,10.0,MS,Active,,510.0,Covid Purchase,111,True,False,False,True,False,False,True,False,False,False,MS
112,112,Pinson,CU < 50,US,Jefferson,1758,True,False,Baptist - SBC,Baptist,ACVMZA1000RI,Church,35126-2599,Realm Connect,2017-08-10,24.0,AL,Active,,1900.0,> 1200 days,112,True,False,False,False,False,False,True,False,False,False,AL
113,113,Montgomery,CU < 50,US,Montgomery,549,True,False,Baptist - SBC,Baptist,ACVMZA1000RJ,Church,36110-1928,Realm Connect,2020-12-01,2.0,AL,Active,,200.0,365 <= days < 650,113,True,False,False,True,False,False,True,True,False,False,AL
114,114,Vestavia Hills,N,US,Jefferson,324,True,False,Episcopal,Episcopal and Anglican,ACVMZA1000RV,Church,35216-1799,Realm Connect,2021-07-14,,AL,Active,,350.0,< 1 Yr,114,False,False,False,False,False,False,False,False,False,False,AL
115,115,Prattville,50 <= CU < 200,US,Autauga,694,True,False,Baptist - SBC,Baptist,ACVMZA1000V5,Church,36066-5557,Realm Connect,2020-07-09,11.0,AL,Active,,2200.0,Covid Purchase,115,False,False,False,True,False,False,False,False,False,False,AL
116,116,Birmingham,CU < 50,US,Jefferson,1921,True,False,Baptist - Independent,Baptist,ACVMZA1000V7,Church,35214-3499,Realm Inform,2017-02-28,2.0,AL,Active,,926.0,> 1200 days,116,False,False,False,False,False,False,False,False,False,False,AL
117,117,Moundville,CU < 50,US,Hale,624,True,False,Baptist - Independent,Baptist,ACVMZA1000VF,Church,35474-0306,Realm Connect,2020-09-17,3.0,AL,Active,,743.0,365 <= days < 650,117,True,True,False,True,False,False,False,False,False,False,AL
118,118,Deville,50 <= CU < 200,US,,1332,True,False,Baptist - SBC,Baptist,ACVMZA1000VG,Church,71328,Realm Connect,2018-10-10,10.0,LA,Active,,800.0,> 1200 days,118,True,False,True,False,False,True,True,False,True,False,LA
119,119,Hueytown,50 <= CU < 200,US,Jefferson,953,True,False,Baptist,Baptist,ACVMZA1000VV,Church,35023-5767,Realm Connect,2019-10-24,9.0,AL,Active,,930.0,820 <= days < 1200,119,True,False,True,False,False,False,True,True,False,False,AL
120,120,Birmingham,200 <= CU,US,Shelby,1726,True,False,Baptist - SBC,Baptist,ACVMZA1000VW,Church,35242-6902,Realm Multiply,2017-09-11,35.0,AL,Active,,600.0,> 1200 days,120,True,True,True,True,False,False,True,False,False,False,AL
121,121,Alexandria,CU < 50,US,Calhoun,849,True,False,Baptist - Independent,Baptist,ACVMZA1000WJ,Church,36250-5599,Realm Inform,2020-02-05,7.0,AL,Active,,1443.0,820 <= days < 1200,121,True,False,False,False,False,False,True,False,False,False,AL
122,122,Birmingham,N,US,Jefferson,1705,False,True,Presbyterian - PCUSA,Presbyterian,ACVMZA10012J,Church,35205-1400,Realm Connect,2017-10-02,,AL,Not Using,Not satisfied with software,200.0,> 1200 days,122,False,False,False,False,False,False,False,False,False,False,AL
123,123,Shreveport,CU < 50,US,Caddo,665,True,False,Baptist - Independent,Baptist,ACVMZA10015S,Church,71129-2606,Realm Connect,2020-08-07,10.0,LA,Active,,700.0,Covid Purchase,123,True,False,False,False,False,False,True,False,False,False,LA
124,124,Chesterfield,CU < 50,US,Chesterfield,1724,True,False,Baptist - SBC,Baptist,ACWI7A100000,Church,23838-2936,Realm Connect,2017-09-13,6.0,VA,Active,,500.0,> 1200 days,124,False,False,True,False,False,True,False,False,False,False,VA
125,125,Cary,50 <= CU < 200,US,Wake,1936,True,False,Non - Denominational,Non - Denominational,ACWI7A2000BM,Church,27513-9683,Realm Connect,2017-02-13,7.0,NC,Active,,220.0,> 1200 days,125,False,False,True,False,False,False,True,True,False,False,NC
126,126,Chesapeake,N,US,Chesapeake City,469,False,True,Baptist - SBC,Baptist,ACWI7A2000C1,Church,23321-1510,Realm Connect,2021-02-19,,VA,Not Using,No Longer Needed,212.0,365 <= days < 650,126,True,False,False,False,False,False,False,False,False,False,VA
127,127,Port Charlotte,CU < 50,US,Charlotte,1719,True,False,Assembly of God,Assembly of God,ACYEKA10005M,Church,33952-1423,Realm Connect,2017-09-18,8.0,FL,Active,,120.0,> 1200 days,127,True,False,True,False,False,False,True,False,True,False,FL
128,128,Hilliard,CU < 50,US,Nassau,1732,True,False,Baptist - SBC,Baptist,ACYEKA1000US,Church,32046-7312,Realm Connect,2017-09-05,9.0,FL,Active,,360.0,> 1200 days,128,True,False,False,False,False,False,True,False,False,False,FL
129,129,Lodi,50 <= CU < 200,US,San Joaquin,1701,True,False,Non - Denominational,Non - Denominational,ADAF0A20000E,Church,95242-9669,Realm Connect,2017-10-06,27.0,CA,Active,,398.0,> 1200 days,129,True,True,True,False,False,False,True,False,False,False,CA
130,130,Burlington,50 <= CU < 200,Canada,,457,True,False,Pentecostal - Asmbly of Canada,Pentecostal,ADAF0A20000W,Denominational Office,L7N 3J2,Realm Office,2021-03-03,49.0,ON,Active,,15000.0,365 <= days < 650,130,True,False,True,False,False,False,False,False,False,False,NotUS
131,131,Palm Springs,50 <= CU < 200,US,Riverside,1478,True,False,Episcopal,Episcopal and Anglican,ADAF0A20001B,Church,92262-5662,Realm Connect,2018-05-17,10.0,CA,Active,,580.0,> 1200 days,131,False,False,False,False,False,False,True,True,False,False,CA
132,132,Sacramento,CU < 50,US,Sacramento,1186,True,False,African Methodist Episcopal,AME,ADAF0A30001H,Church,95842-3327,Realm Connect,2019-03-05,1.0,CA,Active,,200.0,820 <= days < 1200,132,True,False,False,False,False,False,True,False,False,False,CA
133,133,Palo Alto,CU < 50,US,Santa Clara,1283,True,False,Episcopal,Episcopal and Anglican,ADAF0A40000D,Church,94301-1721,Realm Inform,2018-11-28,1.0,CA,Active,,225.0,> 1200 days,133,False,False,False,False,False,False,False,False,False,False,CA
134,134,Carmel,CU < 50,US,Monterey,1311,True,False,Episcopal,Episcopal and Anglican,ADAF0A40000E,Church,93923-8572,Realm Connect,2018-10-31,7.0,CA,Active,,180.0,> 1200 days,134,True,False,False,False,False,False,False,False,False,False,CA
135,135,Rancho Cucamonga,CU < 50,US,San Bernardino,1240,True,False,Nazarene,Other,ADAF0A40000I,Church,91737-4282,Realm Connect,2019-01-10,10.0,CA,Active,,1000.0,> 1200 days,135,True,False,True,False,False,False,True,True,False,False,CA
136,136,Hercules,CU < 50,US,Contra Costa,1244,True,False,Church of God - TN (COGT),Church of God,ADAF0A40000R,Church,94547-3801,Realm Connect,2019-01-06,8.0,CA,Active,,150.0,> 1200 days,136,True,False,True,False,False,True,False,False,False,False,CA
137,137,Marshall,CU < 50,US,Calhoun,745,True,False,Episcopal,Episcopal and Anglican,ADAF0A500008,Church,49068-1186,Realm Inform,2020-05-19,5.0,MI,Active,,160.0,Covid Purchase,137,True,False,False,False,False,False,False,False,False,False,MI
138,138,Orange,200 <= CU,US,Orange,1332,True,False,Lutheran - Missouri Synod,Lutheran,ADAF0A60000Q,Church,92865-2921,Realm Connect,2018-10-10,25.0,CA,Active,,3000.0,> 1200 days,138,False,False,True,False,False,True,True,True,False,False,CA
139,139,Hampton,50 <= CU < 200,US,Hampton City,667,True,False,Baptist - CBF,Baptist,AG2H8A100012,Church,23669-3504,Realm Connect,2020-08-05,3.0,VA,Active,,1100.0,Covid Purchase,139,False,False,False,False,False,False,False,False,False,False,VA
140,140,Holly Springs,N,US,,1431,False,True,Baptist - SBC,Baptist,AG2H8A100016,Church,27540,Realm Connect,2018-07-03,,NC,Not Using,Account merged,52.0,> 1200 days,140,False,False,False,False,False,False,False,False,False,False,NC
141,141,Greenville,CU < 50,US,Pitt,1929,True,False,Pentecostal-Int Holiness IPHC,Pentecostal,AG2H8A20000W,Church,27858-6749,Realm Connect,2017-02-20,16.0,NC,Active,,300.0,> 1200 days,141,True,False,True,False,False,False,True,True,False,False,NC
142,142,Virginia Beach,50 <= CU < 200,US,Virginia Beach City,1263,True,False,Non - Denominational,Non - Denominational,AGFERA400000,Church,23456-3918,Realm Connect,2018-12-18,9.0,VA,Active,,250.0,> 1200 days,142,False,False,True,False,False,False,True,True,False,False,VA
143,143,Suffolk,N,US,Suffolk City,87,True,False,Baptist - SBC,Baptist,AGFERA50000R,Church,23434-6020,Realm Connect,2022-03-08,,VA,Active,,743.0,< 1 Yr,143,False,False,False,False,False,False,False,False,False,False,VA
144,144,Yorktown,CU < 50,US,York,808,True,False,Episcopal,Episcopal and Anglican,AGFERA600004,Church,23693-3821,Realm Connect,2020-03-17,6.0,VA,Active,,240.0,Covid Purchase,144,False,False,False,False,False,False,False,False,False,False,VA
145,145,Collinsville,N,US,Henry,435,True,False,Baptist - SBC,Baptist,AGFERA600006,Church,24078-0036,Realm Connect,2021-03-25,,VA,Active,,800.0,365 <= days < 650,145,False,False,False,False,False,False,False,False,False,False,VA
146,146,Supply,50 <= CU < 200,US,Brunswick,1243,True,False,Methodist - UMC,Methodist,AGFERA60000B,Church,28462-5968,Realm Connect,2019-01-07,11.0,NC,Active,,400.0,> 1200 days,146,True,False,False,False,True,False,True,False,False,False,NC
147,147,Daleville,CU < 50,US,,1487,True,False,Methodist - UMC,Methodist,AGFERA700005,Church,24083-3656,Realm Inform,2018-05-08,1.0,VA,Active,,450.0,> 1200 days,147,False,False,False,False,False,False,True,False,False,False,VA
148,148,Chesapeake,200 <= CU,US,Chesapeake City,1355,True,False,Baptist,Baptist,AGFERA70000A,Church,23322-2313,Realm Connect,2018-09-17,26.0,VA,Active,,500.0,> 1200 days,148,True,False,True,False,False,True,True,True,False,False,VA
149,149,Beaufort,CU < 50,US,Carteret,766,True,False,Baptist - SBC,Baptist,AGFERA70000W,Church,28516-2152,Realm Inform,2020-04-28,4.0,NC,Active,,450.0,Covid Purchase,149,False,False,False,False,False,False,True,False,False,False,NC
150,150,Carolina Beach,CU < 50,US,New Hanover,1660,True,False,Episcopal,Episcopal and Anglican,AGFERA700012,Church,28428-1559,Realm Connect,2017-11-16,12.0,NC,Active,,150.0,> 1200 days,150,True,False,True,False,False,False,True,False,False,False,NC
151,151,Scottsville,50 <= CU < 200,US,Fluvanna,1858,True,False,Baptist - SBC,Baptist,AGFERA70001E,Church,24590-3500,Realm Connect,2017-05-02,20.0,VA,Active,,130.0,> 1200 days,151,False,False,True,False,False,False,True,False,False,False,VA
152,152,Beaufort,CU < 50,US,Carteret,1415,True,False,Methodist - UMC,Methodist,AGFERA70001N,Church,28516-2152,Realm Inform,2018-07-19,3.0,NC,Active,,1000.0,> 1200 days,152,False,False,False,False,True,False,False,False,False,False,NC
153,153,Raleigh,CU < 50,US,Wake,1421,True,False,Non - Denominational,Non - Denominational,AGFERA80000E,Church,27604-3770,Realm Connect,2018-07-13,6.0,NC,Active,,150.0,> 1200 days,153,True,False,False,False,False,False,True,False,False,False,NC
154,154,Palmyra,CU < 50,US,Fluvanna,1373,True,False,Lutheran - ELCA,Lutheran,AGFERA80000N,Church,22963-4834,Realm Inform,2018-08-30,2.0,VA,Active,,150.0,> 1200 days,154,True,False,False,False,False,False,False,False,False,False,VA
155,155,Raleigh,50 <= CU < 200,US,Wake,1558,True,False,Inter-Denominational,Non - Denominational,AGFERA80000T,Church,27603-3552,Realm Connect,2018-02-26,14.0,NC,Active,,700.0,> 1200 days,155,False,True,True,False,False,True,True,True,True,False,NC
156,156,Raleigh,CU < 50,US,Wake,1717,True,False,United Church of Christ,United Church of Christ,AGFERA80000Y,Church,27617-7411,Realm Inform,2017-09-20,9.0,NC,Active,,263.0,> 1200 days,156,False,False,False,False,True,False,False,False,False,False,NC
157,157,Bristol,N,US,Sullivan,403,True,False,Baptist - Independent,Baptist,AGFERA800016,Church,37620-1720,Realm Connect,2021-04-26,,TN,Active,,400.0,365 <= days < 650,157,False,False,True,False,False,False,False,False,False,False,TN
158,158,Southport,CU < 50,US,Brunswick,1415,False,True,Baptist - SBC,Baptist,AGFERA800017,Church,28461-3816,Realm Inform,2018-07-19,3.0,NC,Not Using,No Longer Needed,900.0,> 1200 days,158,False,False,False,False,False,False,False,False,False,False,NC
159,159,Southport,CU < 50,US,Brunswick,1415,False,True,Baptist - SBC,Baptist,AGFERA800017,Church,28461-3816,Realm Connect,2018-07-19,3.0,NC,Return,Not ready to implement,900.0,> 1200 days,159,False,False,False,False,False,False,False,False,False,False,NC
160,160,Williamsburg,CU < 50,US,James City,507,True,False,Presbyterian - PCUSA,Presbyterian,AGFERA80001C,Church,23188-9123,Realm Inform,2021-01-12,2.0,VA,Active,,150.0,365 <= days < 650,160,True,False,False,True,False,False,False,False,False,False,VA
161,161,Virginia Beach,50 <= CU < 200,US,Virginia Beach City,1862,False,True,Inter-Denominational,Non - Denominational,AGFERA900009,Church,23457-1154,Realm Inform,2017-04-28,3.0,VA,Not Using,Upgraded,275.0,> 1200 days,161,False,False,False,False,False,False,True,False,False,False,VA
162,162,Virginia Beach,50 <= CU < 200,US,Virginia Beach City,1862,True,False,Inter-Denominational,Non - Denominational,AGFERA900009,Church,23457-1154,Realm Connect,2017-04-28,3.0,VA,Active,,275.0,> 1200 days,162,False,False,False,False,False,False,True,False,False,False,VA
163,163,Durham,CU < 50,US,Durham,581,True,False,Inter-Denominational,Non - Denominational,AGFERAA00005,Church,27703-9747,Realm Connect,2020-10-30,5.0,NC,Active,,150.0,365 <= days < 650,163,True,False,False,False,False,False,True,False,False,False,NC
164,164,North Chesterfield,CU < 50,US,Chesterfield,696,True,False,Baptist - CBF,Baptist,AGFERAA00006,Church,23236-4303,Realm Connect,2020-07-07,6.0,VA,Active,,950.0,Covid Purchase,164,False,False,False,True,False,False,True,False,False,False,VA
165,165,Salem,CU < 50,US,Salem,1758,True,False,Unitarian,Other,AGFERAA0000E,Church,24153-4522,Realm Connect,2017-08-10,2.0,VA,Active,,400.0,> 1200 days,165,True,False,False,False,False,False,True,False,False,False,VA
166,166,Schulenburg,CU < 50,US,Fayette,955,True,False,Baptist - SBC,Baptist,AGP6FA200009,Church,78956-1123,Realm Connect,2019-10-22,6.0,TX,Active,,200.0,820 <= days < 1200,166,True,False,True,False,False,False,True,True,False,False,TX
167,167,Hudson,50 <= CU < 200,US,Saint Croix,1898,True,False,Lutheran - Missouri Synod,Lutheran,AHQSHA00002Z,Church,54016-1341,Realm Connect,2017-03-23,12.0,WI,Active,,1500.0,> 1200 days,167,True,False,False,False,True,True,True,True,False,False,WI
168,168,Minneapolis,200 <= CU,US,Hennepin,1017,True,False,Methodist - UMC,Methodist,AHQSHA00003B,Church,55403-3223,Realm Connect,2019-08-21,35.0,MN,Active,,1390.0,820 <= days < 1200,168,True,False,True,False,True,True,True,True,False,False,MN
169,169,Mesquite,CU < 50,US,Dallas,1800,True,False,Non - Denominational,Non - Denominational,ALTMQA200004,Church,75150-5881,Realm Connect,2017-06-29,6.0,TX,Active,,650.0,> 1200 days,169,True,False,True,False,False,False,True,False,False,False,TX
170,170,Perryton,CU < 50,US,Ochiltree,1198,True,False,Baptist - SBC,Baptist,ALTMQA200006,Church,79070-2455,Realm Connect,2019-02-21,3.0,TX,Active,,,820 <= days < 1200,170,True,False,False,False,False,False,True,False,False,False,TX
171,171,El Paso,CU < 50,US,El Paso,946,True,False,Anglican,Episcopal and Anglican,ALTMQA20000E,Church,79902-5203,Realm Connect,2019-10-31,12.0,TX,Active,,800.0,820 <= days < 1200,171,False,False,False,False,False,False,False,True,False,False,TX
172,172,Prosper,50 <= CU < 200,US,Collin,1659,True,False,Episcopal,Episcopal and Anglican,ALTMQA300002,Church,75078-2907,Realm Connect,2017-11-17,15.0,TX,Active,,350.0,> 1200 days,172,True,False,True,False,False,False,True,False,False,False,TX
173,173,Tyler,50 <= CU < 200,US,Smith,1663,True,False,Church of God - TN (COGT),Church of God,ALTMQA400000,Church,75703-8004,Realm Connect,2017-11-13,13.0,TX,Active,,1000.0,> 1200 days,173,False,False,True,False,False,False,False,True,True,False,TX
174,174,Murfreesboro,200 <= CU,US,Rutherford,1393,True,False,Non - Denominational,Non - Denominational,ALTVXA000093,Church,37128-4008,Realm Connect,2018-08-10,25.0,TN,Active,,800.0,> 1200 days,174,False,False,True,False,False,False,True,True,False,False,TN
175,175,Nashville,200 <= CU,US,Davidson,799,True,False,Nazarene,Other,ALTVXA00009E,Church,37206-4210,Realm Multiply,2020-03-26,27.0,TN,Active,,1600.0,Covid Purchase,175,True,False,True,False,False,False,True,False,False,False,TN
176,176,Madison,N,US,Davidson,338,True,False,Baptist - SBC,Baptist,ALTVXA0000AV,Church,37115-2104,Realm Connect,2021-06-30,,TN,Active,,,< 1 Yr,176,False,False,False,False,False,False,False,False,False,False,TN
177,177,Cleveland,CU < 50,US,Bradley,1800,True,False,Non - Denominational,Non - Denominational,ALTVXA0000B6,Church,37311-5946,Realm Connect,2017-06-29,1.0,TN,Active,,,> 1200 days,177,False,False,False,False,False,False,True,False,False,False,TN
178,178,Cleveland,CU < 50,US,Bradley,1507,True,False,Independent Christian,Other,ALTVXA0000BB,Church,37311-6026,Realm Connect,2018-04-18,1.0,TN,Active,,,> 1200 days,178,False,False,True,False,False,False,True,True,False,False,TN
179,179,Loudon,200 <= CU,US,Loudon,1117,True,False,Baptist - SBC,Baptist,ALTVXA0000BD,Church,37774-2866,Realm Connect,2019-05-13,47.0,TN,Active,,350.0,820 <= days < 1200,179,True,False,False,False,False,False,False,True,True,False,TN
180,180,Nashville,50 <= CU < 200,US,Davidson,912,True,False,Methodist - UMC,Methodist,ALTVXA100019,Church,37221-3358,Realm Connect,2019-12-04,12.0,TN,Active,,200.0,820 <= days < 1200,180,True,False,False,False,False,False,True,True,True,False,TN
181,181,Nashville,N,US,Davidson,361,True,False,Church of Christ,Church of Christ,ALTVXA100038,Church,37218-2918,Realm Inform,2021-06-07,,TN,Active,,,< 1 Yr,181,False,False,False,False,False,False,False,False,False,False,TN
182,182,Franklin,CU < 50,US,Williamson,802,True,False,Methodist - UMC,Methodist,ALTVXA200000,Church,37069-8200,Realm Connect,2020-03-23,7.0,TN,Active,,800.0,Covid Purchase,182,True,False,False,False,True,False,False,False,False,False,TN
183,183,Atlanta,CU < 50,US,Fulton,1382,True,False,Baptist,Baptist,AMBE3A10018L,Church,30307,Realm Inform,2018-08-21,3.0,GA,Active,,400.0,> 1200 days,183,False,False,False,False,False,False,False,False,False,False,GA
184,184,Commerce,CU < 50,US,Jackson,800,True,False,Methodist - UMC,Methodist,AMBE3A500003,Church,30529-2412,Realm Connect,2020-03-25,4.0,GA,Active,,170.0,Covid Purchase,184,True,False,False,False,False,False,False,False,False,False,GA
185,185,Parma,50 <= CU < 200,US,Cuyahoga,1530,True,False,Assembly of God,Assembly of God,AMQJXA000005,Church,44130-5799,Realm Connect,2018-03-26,12.0,OH,Active,,400.0,> 1200 days,185,True,False,True,False,False,False,True,False,False,False,OH
186,186,Greenwich,200 <= CU,US,Fairfield,773,True,False,Episcopal,Episcopal and Anglican,AMQJXA000006,Church,06830-4801,Realm Multiply,2020-04-21,38.0,CT,Active,,1975.0,Covid Purchase,186,False,True,False,False,False,False,True,False,False,False,CT
187,187,Winnetka,200 <= CU,US,Cook,703,True,False,Episcopal,Episcopal and Anglican,AMQJXA000007,Church,60093-2652,Realm Connect,2020-06-30,35.0,IL,Active,,1250.0,Covid Purchase,187,True,False,False,False,False,False,True,True,False,False,IL
188,188,Park Forest,N,US,Cook,304,True,False,Independent,Other,AMQJXA00000H,Church,60466-2116,Realm Connect,2021-08-03,,IL,Active,,700.0,< 1 Yr,188,False,False,False,False,True,False,False,False,False,False,IL
